"Country or Area","Year","Value"
"New Zealand","2000","216.075153465901"
"New Zealand","1999","167.08244030653"
"New Zealand","1998","115.447494710461"
"New Zealand","1997","84.1113872830858"
"New Zealand","1996","55.2604734297677"
"New Zealand","1995","21.4508127363542"
"New Zealand","1994","8.35018231197949"
"New Zealand","1993","0.39468"
"New Zealand","1992","0.04415630505"
"Norway","2017","1402.75136368072"
"Norway","2016","1363.61825049282"
"Norway","2015","1232.90014560178"
"Norway","2014","1235.57681579814"
"Norway","2013","1155.15260131983"
"Norway","2012","1140.81467991638"
"Norway","2011","1105.75293897054"
"Norway","2010","1064.53624298934"
"Norway","2009","856.146376897352"
"Norway","2008","806.082443702698"
"Norway","2007","715.297872507714"
"Norway","2006","678.032500410164"
"Norway","2005","614.261725853076"
"Norway","2004","597.096858981894"
"Norway","2003","557.599416497263"
"Norway","2002","578.215552130381"
"Norway","2001","473.308401873401"
"Norway","2000","383.274177337863"
"Norway","1999","316.01530093866"
"Norway","1998","244.065323261317"
"Norway","1997","191.504034302866"
"Norway","1996","129.482978891818"
"Norway","1995","91.996754253756"
"Norway","1994","49.8838302517375"
"Norway","1993","31.6409828417104"
"Norway","1992","19.9496135544125"
"Norway","1991","9.9097111079465"
"Norway","1990","0.043899012675"
"Poland","2017","6893.26953658723"
"Poland","2016","6730.80320653586"
"Poland","2015","8987.24091001162"
"Poland","2014","8977.99737638689"
"Poland","2013","8356.09220544134"
"Poland","2012","7959.90857729175"
"Poland","2011","7622.60276853505"
"Poland","2010","7006.36318655255"
"Poland","2009","6289.66858501527"
"Poland","2008","6334.88939560346"
"Poland","2007","6009.7964313053"
"Poland","2006","5408.05057878487"
"Poland","2005","4556.732484113"
"Poland","2004","3733.22527858931"
"Poland","2003","3077.99719445378"
"Poland","2002","2505.92807227606"
"Poland","2001","1925.33690503367"
"Poland","2000","1366.49715326375"
"Poland","1999","780.46597366509"
"Poland","1998","569.31710247099"
"Poland","1997","481.01753863103"
"Poland","1996","335.49463801703"
"Poland","1995","164.31288745741"
"Portugal","2017","3257.09589365809"
"Portugal","2016","3058.93211136845"
"Portugal","2015","2906.67821100367"
"Portugal","2014","2748.31500651627"
"Portugal","2013","2616.49370241873"
"Portugal","2012","2442.74228117561"
"Portugal","2011","2278.58700978742"
"Portugal","2010","2103.16868719756"
"Portugal","2009","1923.71527371094"
"Portugal","2008","1733.68410625582"
"Portugal","2007","1483.85977732833"
"Portugal","2006","1252.63886070783"
"Portugal","2005","1076.59686302671"
"Portugal","2004","909.639466719711"
"Portugal","2003","796.885141066001"
"Portugal","2002","664.789689595503"
"Portugal","2001","532.05805057638"
"Portugal","2000","425.547860326827"
"Portugal","1999","343.556225195227"
"Portugal","1998","260.396973382306"
"Portugal","1997","192.75896317023"
"Portugal","1996","132.594275433506"
"Portugal","1995","105.58000791452"
"Romania","2017","2177.67653821354"
"Romania","2016","1893.85338902033"
"Romania","2015","1637.67163094295"
"Romania","2014","1373.28025148229"
"Romania","2013","1298.63132047066"
"Romania","2012","1197.45418707387"
"Romania","2011","1092.29993050537"
"Romania","2010","982.6248100238"
"Romania","2009","924.584409926408"
"Romania","2008","947.01960301053"
"Romania","2007","665.696484223048"
"Romania","2006","484.265815290485"
"Romania","2005","368.975377904474"
"Romania","2004","294.000797776381"
"Romania","2003","228.748298822658"
"Romania","2002","168.16060570066"
"Romania","2001","112.874177660051"
"Romania","2000","70.8150467786572"
"Romania","1999","39.7271833843805"
"Romania","1998","23.8780605563935"
"Romania","1997","10.3601905678188"
"Romania","1996","4.72378228524326"
"Romania","1995","2.52603566422256"
"Romania","1994","1.19943428777119"
"Romania","1993","0.72557471173243"
"Romania","1992","0.44593471938154"
"Romania","1991","0.28668813826203"
"Romania","1990","0.18119293223939"
"Russian Federation","2017","34282.1112688348"
"Russian Federation","2016","23640.1237412207"
"Russian Federation","2015","22366.9650245929"
"Russian Federation","2014","24843.5855310608"
"Russian Federation","2013","21833.2553394944"
"Russian Federation","2012","17870.5512538644"
"Russian Federation","2011","11348.3088809298"
"Russian Federation","2010","13471.6464197991"
"Russian Federation","2009","12551.0735820871"
"Russian Federation","2008","17931.5039028996"
"Russian Federation","2007","16854.5263502998"
"Russian Federation","2006","18018.1785098771"
"Russian Federation","2005","19812.344790827"
"Russian Federation","2004","18412.6921866198"
"Russian Federation","2003","14609.5690815053"
"Russian Federation","2002","19300.2546638605"
"Russian Federation","2001","25207.7050555874"
